Wall time,Step,Value
1500723421.0453553,5,0.43223339319229126
1500723421.4683547,7,0.4889797568321228
1500723421.6743562,8,0.5303348898887634
1500723422.077185,10,0.5549317598342896
1500723422.4911847,12,0.4855559170246124
1500723422.6911836,13,0.4850498139858246
1500723422.8911836,14,0.4719896614551544
1500723423.0901845,15,0.525749146938324
1500723423.295185,16,0.5395306944847107
1500723423.4951856,17,0.5140496492385864
1500723423.693186,18,0.4983690083026886
1500723423.893184,19,0.5197460055351257
1500723424.093185,20,0.5284660458564758
1500723424.2941842,21,0.534179151058197
1500723424.4941857,22,0.5239254236221313
1500723424.8921852,24,0.5374370217323303
1500723425.290186,26,0.5335558652877808
1500723425.4891844,27,0.5570700764656067
1500723426.4861844,32,0.5195155739784241
1500723426.6851864,33,0.4946523904800415
1500723426.8841856,34,0.5091911554336548
1500723427.0841856,35,0.49418604373931885
1500723427.285186,36,0.4825911819934845
1500723427.6953394,38,0.4821401834487915
1500723428.2953389,41,0.49125704169273376
1500723428.4977133,42,0.5012682676315308
1500723428.900712,44,0.5022953748703003
1500723429.1071668,45,0.5045589208602905
1500723429.3171723,46,0.516819953918457
1500723429.5291717,47,0.5140675902366638
1500723429.942174,49,0.5131144523620605
1500723430.3661714,51,0.5213066935539246
1500723430.5778942,52,0.520454466342926
1500723431.1982803,55,0.5167304873466492
1500723431.4082818,56,0.509983241558075
1500723431.6282833,57,0.5215817093849182
1500723431.8332808,58,0.525030791759491
1500723432.03968,59,0.5132729411125183
1500723432.6587157,62,0.5289700031280518
1500723432.8677156,63,0.5292590260505676
1500723433.2827158,65,0.5205188989639282
1500723433.6907141,67,0.5171274542808533
1500723433.8907158,68,0.5113985538482666
1500723434.0887148,69,0.5064136385917664
1500723434.290717,70,0.5056735873222351
1500723434.4957156,71,0.5139275193214417
1500723434.907579,73,0.5078622698783875
1500723435.1075797,74,0.5018545389175415
1500723435.3155804,75,0.4897935092449188
1500723435.5241718,76,0.4892129600048065
1500723435.9271708,78,0.4949426054954529
1500723436.3251708,80,0.4883802831172943
1500723436.5241716,81,0.49271541833877563
1500723436.9221706,83,0.5017557740211487
1500723437.5261755,86,0.5037955641746521
1500723437.7347658,87,0.49872851371765137
1500723437.941258,88,0.5035431385040283
1500723438.1482553,89,0.5016263127326965
1500723438.3532598,90,0.5061511993408203
1500723438.5611074,91,0.5039736032485962
1500723438.972649,93,0.5060310959815979
1500723439.175058,94,0.4976154863834381
1500723439.382058,95,0.49785393476486206
1500723439.5902958,96,0.5152560472488403
1500723440.6142938,101,0.5072334408760071
1500723441.228173,104,0.4852575361728668
1500723441.6393259,106,0.49290236830711365
1500723441.8433259,107,0.493612140417099
1500723442.0433254,108,0.4973759353160858
1500723443.4712546,115,0.4848501682281494
1500723444.083253,118,0.4849088788032532
1500723444.494254,120,0.48746368288993835
1500723444.6976552,121,0.4793423116207123
1500723444.9026554,122,0.4798455834388733
1500723445.7062075,126,0.4891657531261444
1500723445.9052074,127,0.49493667483329773
1500723446.1121976,128,0.4938805103302002
1500723446.7483757,131,0.48377326130867004
1500723446.9533749,132,0.48852095007896423
1500723447.5593743,135,0.4986630380153656
1500723448.3663743,139,0.5040884613990784
1500723448.7663743,141,0.49893665313720703
1500723449.166375,143,0.4953886866569519
1500723449.368376,144,0.49897482991218567
1500723449.5673757,145,0.5006398558616638
1500723449.767375,146,0.5083884000778198
1500723449.9663744,147,0.5106745362281799
1500723450.1663764,148,0.5002321004867554
1500723450.5653753,150,0.5062817335128784
1500723450.9653766,152,0.4986819326877594
1500723451.5653758,155,0.5089141726493835
1500723451.7653766,156,0.5017727613449097
1500723451.9643753,157,0.5078454613685608
1500723452.3633747,159,0.5116673111915588
1500723452.5633762,160,0.5089380741119385
1500723452.7643762,161,0.5002317428588867
1500723453.1637945,163,0.5053439736366272
1500723453.3637948,164,0.520434558391571
1500723453.7637954,166,0.518114447593689
1500723453.9647956,167,0.5131779909133911
1500723454.3637967,169,0.5156741738319397
1500723454.5627964,170,0.5047317743301392
1500723454.7617955,171,0.5058211088180542
1500723455.160796,173,0.4972150921821594
1500723455.9613433,177,0.5132790803909302
1500723456.1633432,178,0.5119511485099792
1500723456.3633442,179,0.5091935396194458
1500723456.5613437,180,0.5035867094993591
1500723456.9603443,182,0.49837398529052734
1500723457.159344,183,0.4922865927219391
1500723457.5600083,185,0.49297085404396057
1500723457.9580097,187,0.49180638790130615
1500723458.157009,188,0.48637574911117554
1500723458.3586886,189,0.47992566227912903
1500723458.5576935,190,0.48662060499191284
1500723458.955693,192,0.4774439334869385
1500723459.154693,193,0.4781370460987091
1500723460.5536935,200,0.4956706166267395
1500723461.3516932,204,0.49323296546936035
1500723462.1516936,208,0.5050601363182068
1500723462.3516936,209,0.5045540928840637
1500723462.551694,210,0.4994111955165863
1500723463.3629167,214,0.49246054887771606
1500723463.563916,215,0.5041519999504089
1500723463.7649164,216,0.5021743178367615
1500723463.9649153,217,0.5144568681716919
1500723464.5709164,220,0.5083359479904175
1500723464.7709157,221,0.5059398412704468
1500723464.9709163,222,0.50534588098526
1500723465.1689162,223,0.5157487988471985
1500723465.3699157,224,0.5110489130020142
1500723465.5689166,225,0.5005690455436707
1500723465.9679172,227,0.4963984191417694
1500723466.166917,228,0.49519607424736023
1500723466.369917,229,0.4847389757633209
1500723466.7685208,231,0.48466983437538147
1500723466.9705243,232,0.4799528419971466
1500723467.1695237,233,0.47727006673812866
1500723467.369636,234,0.4701680541038513
1500723467.5671408,235,0.47158876061439514
1500723467.7661407,236,0.4806798994541168
1500723468.3695436,239,0.5018219351768494
1500723468.5695434,240,0.5047647356987
1500723468.969114,242,0.503703236579895
1500723469.7671156,246,0.5081843733787537
1500723469.9711156,247,0.5120534300804138
1500723470.3701153,249,0.5039820075035095
1500723470.5701163,250,0.502021312713623
1500723470.7691147,251,0.5065066814422607
1500723470.971115,252,0.5121060013771057
1500723471.1711156,253,0.5108953714370728
