Wall time,Step,Value
1500723421.0453553,5,12.887886047363281
1500723421.4683547,7,11.74018669128418
1500723421.6743562,8,10.802849769592285
1500723422.077185,10,10.24534797668457
1500723422.4911847,12,11.84472370147705
1500723422.6911836,13,11.856715202331543
1500723422.8911836,14,12.157620429992676
1500723423.0901845,15,10.919866561889648
1500723423.295185,16,10.602595329284668
1500723423.4951856,17,11.18935489654541
1500723423.693186,18,11.550437927246094
1500723423.893184,19,11.058228492736816
1500723424.093185,20,10.857451438903809
1500723424.2941842,21,10.725908279418945
1500723424.4941857,22,10.962013244628906
1500723424.8921852,24,10.650901794433594
1500723425.290186,26,10.740270614624023
1500723425.4891844,27,10.198836326599121
1500723426.4861844,32,11.063562393188477
1500723426.6851864,33,11.636058807373047
1500723426.8841856,34,11.301291465759277
1500723427.0841856,35,11.646797180175781
1500723427.285186,36,11.913779258728027
1500723427.6953394,38,11.924163818359375
1500723428.2953389,41,11.714240074157715
1500723428.4977133,42,11.483722686767578
1500723428.900712,44,11.46007251739502
1500723429.1071668,45,11.407953262329102
1500723429.3171723,46,11.125633239746094
1500723429.5291717,47,11.189008712768555
1500723429.942174,49,11.210953712463379
1500723430.3661714,51,11.022319793701172
1500723430.5778942,52,11.041943550109863
1500723431.1982803,55,11.127692222595215
1500723431.4082818,56,11.283053398132324
1500723431.6282833,57,11.01598834991455
1500723431.8332808,58,10.936570167541504
1500723432.03968,59,11.207304954528809
1500723432.6587157,62,10.845866203308105
1500723432.8677156,63,10.839211463928223
1500723433.2827158,65,11.040459632873535
1500723433.6907141,67,11.118551254272461
1500723433.8907158,68,11.25046443939209
1500723434.0887148,69,11.365245819091797
1500723434.290717,70,11.382286071777344
1500723434.4957156,71,11.192232131958008
1500723434.907579,73,11.331890106201172
1500723435.1075797,74,11.470223426818848
1500723435.3155804,75,11.747939109802246
1500723435.5241718,76,11.761306762695312
1500723435.9271708,78,11.629377365112305
1500723436.3251708,80,11.780479431152344
1500723436.5241716,81,11.680659294128418
1500723436.9221706,83,11.472497940063477
1500723437.5261755,86,11.425530433654785
1500723437.7347658,87,11.542203903198242
1500723437.941258,88,11.431342124938965
1500723438.1482553,89,11.475478172302246
1500723438.3532598,90,11.371289253234863
1500723438.5611074,91,11.421430587768555
1500723438.972649,93,11.374054908752441
1500723439.175058,94,11.567831993103027
1500723439.382058,95,11.562341690063477
1500723439.5902958,96,11.161643028259277
1500723440.6142938,101,11.3463716506958
1500723441.228173,104,11.852384567260742
1500723441.6393259,106,11.676356315612793
1500723441.8433259,107,11.660013198852539
1500723442.0433254,108,11.573348999023438
1500723443.4712546,115,11.861763954162598
1500723444.083253,118,11.860410690307617
1500723444.494254,120,11.801584243774414
1500723444.6976552,121,11.988585472106934
1500723444.9026554,122,11.976997375488281
1500723445.7062075,126,11.762392044067383
1500723445.9052074,127,11.629511833190918
1500723446.1121976,128,11.653831481933594
1500723446.7483757,131,11.886560440063477
1500723446.9533749,132,11.777240753173828
1500723447.5593743,135,11.543710708618164
1500723448.3663743,139,11.418787002563477
1500723448.7663743,141,11.5374116897583
1500723449.166375,143,11.61910629272461
1500723449.368376,144,11.536532402038574
1500723449.5673757,145,11.498193740844727
1500723449.767375,146,11.319777488708496
