Wall time,Step,Value
1500954972.9520848,20,0.7040393948554993
1500954974.2525854,26,0.683294415473938
1500954977.7405858,42,0.685804009437561
1500954978.1895857,44,0.685825765132904
1500954978.8445864,47,0.677984893321991
1500954981.241587,58,0.6804107427597046
1500954984.4975882,73,0.6789177656173706
1500954985.1500883,76,0.6896469593048096
1500954989.616599,96,0.6789623498916626
1500954991.5676007,104,0.667442798614502
1500954992.6651003,108,0.6717809438705444
1500954997.1906016,128,0.6339530348777771
1500955003.775603,157,0.644112765789032
1500955004.4226046,160,0.6260302066802979
1500955006.4356031,169,0.6112570762634277
1500955008.8521042,180,0.6276218891143799
1500955009.9606042,185,0.6300804615020752
1500955010.395105,187,0.6248456239700317
1500955011.5326047,192,0.6223765015602112
1500955020.172607,231,0.5884421467781067
1500955021.3486073,236,0.6036853790283203
1500955024.8016083,251,0.5966466665267944
1500955026.1446097,257,0.595889151096344
1500955027.2976086,262,0.5883053541183472
1500955028.8446088,269,0.5972725749015808
1500955030.17661,275,0.5850368738174438
1500955034.4191105,294,0.623292863368988
1500955038.0406115,310,0.5951106548309326
1500955038.4741106,312,0.5884361863136292
1500955040.2236118,320,0.564773678779602
1500955042.9091122,332,0.5791171789169312
1500955044.9331138,341,0.558798611164093
1500955046.7961135,349,0.5393729209899902
1500955050.3796265,365,0.5623042583465576
1500955051.266126,369,0.5819400548934937
1500955063.7851295,423,0.572187066078186
1500955064.0026286,424,0.5799447298049927
1500955067.9751303,441,0.5726075172424316
1500955068.67413,444,0.5640855431556702
1500955069.3556306,447,0.5614409446716309
1500955072.6461315,462,0.5286925435066223
1500955073.3286316,465,0.5160300135612488
1500955073.5416307,466,0.523795485496521
1500955075.764632,476,0.5437813997268677
1500955080.0821333,495,0.567593514919281
1500955107.0747113,516,0.5422061085700989
1500955110.9107125,533,0.5373290777206421
1500955112.0187123,538,0.5410577654838562
1500955118.1292129,565,0.5430338978767395
1500955120.4082208,575,0.5252230167388916
1500955121.75072,581,0.5348741412162781
1500955123.3017204,588,0.5451776385307312
1500955123.5162208,589,0.5484383702278137
1500955126.8802211,604,0.506955623626709
1500955130.991223,622,0.5098404288291931
1500955131.4352221,624,0.5051300525665283
1500955134.1027231,636,0.5059692859649658
1500955135.7082229,643,0.4974326193332672
1500955135.9297233,644,0.49645236134529114
1500955136.383223,646,0.49623626470565796
1500955137.0447237,649,0.5120977759361267
