Wall time,Step,Value
1500729291.5355558,20,0.4714478552341461
1500729294.5605562,26,0.636557936668396
1500729302.4785829,42,0.484932005405426
1500729303.4820948,44,0.4225017726421356
1500729304.9605951,47,0.5180584788322449
1500729310.4290962,58,0.5688232779502869
1500729317.8966098,73,0.5500441789627075
1500729319.3941102,76,0.5348744988441467
1500729329.3586376,96,0.5646335482597351
1500729333.3421383,104,0.5574379563331604
1500729335.3616378,108,0.5529913306236267
1500729345.3086514,128,0.5928305983543396
1500729360.753667,157,0.6033118367195129
1500729362.2716658,160,0.5966268181800842
1500729367.4906797,169,0.5749804377555847
1500729373.532193,180,0.5973884463310242
1500729376.0686953,185,0.5999881625175476
1500729377.0801947,187,0.5866153836250305
1500729379.6012063,192,0.5575817823410034
1500729399.1708612,231,0.601029098033905
1500729401.698862,236,0.6083316206932068
1500729409.1193638,251,0.659160315990448
1500729412.114864,257,0.6497349143028259
1500729414.6313646,262,0.6480951309204102
1500729418.1131914,269,0.6187784075737
1500729421.1437,275,0.6393184661865234
1500729431.2542336,294,0.6216686964035034
1500729439.6467483,310,0.5909245610237122
1500729440.6602497,312,0.621773898601532
1500729444.6962495,320,0.6518819332122803
1500729450.6757636,332,0.6709062457084656
1500729455.1983001,341,0.6342380046844482
1500729459.2278001,349,0.5970150828361511
1500729467.7388265,365,0.6436256766319275
1500729470.7078276,369,0.6355265378952026
1500729502.0918474,423,0.6629822254180908
1500729502.620346,424,0.6716840267181396
1500729511.7878826,441,0.6761728525161743
1500729513.481883,444,0.6956174969673157
1500729515.2458844,447,0.6627926230430603
1500729523.2388933,462,0.6430947780609131
1500729525.0008936,465,0.6162536144256592
1500729525.5818946,466,0.6171282529830933
1500729531.0658953,476,0.6752662062644958
1500729540.4368987,493,0.6248307228088379
1500729541.5449002,495,0.6317378878593445
1500729654.5185027,516,0.6315531730651855
1500729662.3816552,533,0.6898066401481628
1500729664.6856563,538,0.6819495558738708
1500729677.1797242,565,0.6564587950706482
1500729681.8095841,575,0.6636400818824768
1500729684.580623,581,0.6716811060905457
1500729687.7766669,588,0.6807978749275208
1500729688.2436666,589,0.6752181053161621
1500729695.154756,604,0.6795243620872498
1500729704.1644895,622,0.7008760571479797
1500729705.2224956,624,0.687709629535675
1500729711.783607,636,0.6957781314849854
1500729715.3522341,643,0.7067448496818542
1500729715.8462358,644,0.6923203468322754
1500729716.8687694,646,0.6970294713973999
1500729718.3957694,649,0.6813845038414001
1500729719.3802936,651,0.6881714463233948
1500729725.4308832,663,0.7038847208023071
1500729730.464041,673,0.7427444458007812
1500729739.041108,690,0.6956108212471008
1500729752.1815102,716,0.7392499446868896
1500729754.1840436,720,0.7061094045639038
1500729756.2255433,724,0.7053346633911133
1500729760.300131,732,0.6776500940322876
1500729764.8387663,741,0.703316330909729
1500729766.8577654,745,0.7262333035469055
1500729771.4178023,754,0.701401948928833
1500729773.4408133,758,0.6728898286819458
1500729777.9443927,767,0.6997014284133911
1500729779.972971,771,0.6963053941726685
1500729780.9750147,773,0.681507408618927
1500729781.9790502,775,0.6763960123062134
1500729785.4826746,782,0.6764284372329712
1500729788.0097566,787,0.6876273155212402
1500729789.0222797,789,0.6813530921936035
1500729791.5493474,794,0.7011508941650391
1500729792.5418804,796,0.7041822075843811
1500729794.5689473,800,0.710320234298706
1500729796.6244571,804,0.7177160978317261
1500729799.8294585,810,0.7515929341316223
1500729800.3394582,811,0.7389336228370667
1500729812.2011573,834,0.7236143350601196
1500729814.236225,838,0.7162570953369141
1500729831.039574,871,0.6544179320335388
1500729834.6046598,878,0.7350026369094849
1500729837.6537583,884,0.7533528804779053
1500729844.8339553,898,0.7058372497558594
1500729846.8545225,902,0.7130435109138489
1500729850.3780773,909,0.7276521325111389
1500729851.3995993,911,0.7018982172012329
1500729854.4695995,917,0.7022297382354736
1500729855.5046651,919,0.7131810784339905
1500729862.6867325,933,0.7276620268821716
1500729863.1827326,934,0.7361458539962769
1500729868.30338,944,0.7550650835037231
1500729869.8218904,947,0.7605674266815186
1500729874.4964707,956,0.7578849196434021
1500729876.559471,960,0.7617482542991638
1500729878.6030054,964,0.7601829767227173
1500729883.1825817,973,0.7562803626060486
