Wall time,Step,Value
1500729291.5355558,20,0.7041007876396179
1500729294.5605562,26,0.6771913766860962
1500729302.4785829,42,0.7133321166038513
1500729303.4820948,44,0.7333237528800964
1500729304.9605951,47,0.6991651654243469
1500729310.4290962,58,0.6922255158424377
1500729317.8966098,73,0.6989232897758484
1500729319.3941102,76,0.7056710124015808
1500729329.3586376,96,0.6763499975204468
1500729333.3421383,104,0.692669689655304
1500729335.3616378,108,0.6985204219818115
1500729345.3086514,128,0.6901204586029053
1500729360.753667,157,0.7105578780174255
1500729362.2716658,160,0.7120581865310669
1500729367.4906797,169,0.7248574495315552
1500729373.532193,180,0.7075256109237671
1500729376.0686953,185,0.7039569616317749
1500729377.0801947,187,0.7104976773262024
1500729379.6012063,192,0.7326380014419556
1500729399.1708612,231,0.6992024779319763
1500729401.698862,236,0.698660671710968
1500729409.1193638,251,0.6577242612838745
1500729412.114864,257,0.6466411352157593
1500729414.6313646,262,0.6510839462280273
1500729418.1131914,269,0.6691503524780273
1500729421.1437,275,0.6606114506721497
1500729431.2542336,294,0.6773186922073364
1500729439.6467483,310,0.6924473643302917
1500729440.6602497,312,0.6635410785675049
1500729444.6962495,320,0.6488125920295715
1500729450.6757636,332,0.6546814441680908
1500729455.1983001,341,0.6850956678390503
1500729459.2278001,349,0.7131696343421936
1500729467.7388265,365,0.6601791977882385
1500729470.7078276,369,0.6429480314254761
1500729502.0918474,423,0.6509265899658203
1500729502.620346,424,0.6405251026153564
1500729511.7878826,441,0.6563470959663391
1500729513.481883,444,0.6492493748664856
1500729515.2458844,447,0.6498125195503235
1500729523.2388933,462,0.6770363450050354
1500729525.0008936,465,0.6900212168693542
1500729525.5818946,466,0.6852037310600281
1500729531.0658953,476,0.6191892623901367
1500729540.4368987,493,0.6353927850723267
1500729541.5449002,495,0.6470168828964233
1500729654.5185027,516,0.658560574054718
1500729662.3816552,533,0.6242979168891907
1500729664.6856563,538,0.6156362295150757
1500729677.1797242,565,0.6362807154655457
1500729681.8095841,575,0.6176775097846985
1500729684.580623,581,0.6007482409477234
1500729687.7766669,588,0.6504146456718445
1500729688.2436666,589,0.6464235186576843
1500729695.154756,604,0.5794563293457031
1500729704.1644895,622,0.5691965818405151
1500729705.2224956,624,0.5953262448310852
1500729711.783607,636,0.5600622296333313
1500729715.3522341,643,0.5760589838027954
1500729715.8462358,644,0.5752419233322144
1500729716.8687694,646,0.5610920190811157
1500729718.3957694,649,0.5791133642196655
1500729719.3802936,651,0.5809628963470459
1500729725.4308832,663,0.5575717687606812
1500729730.464041,673,0.547513484954834
1500729739.041108,690,0.5990099310874939
1500729752.1815102,716,0.5277535319328308
1500729754.1840436,720,0.5784293413162231
1500729756.2255433,724,0.5813892483711243
1500729760.300131,732,0.6214102506637573
1500729764.8387663,741,0.557401716709137
1500729766.8577654,745,0.5376901030540466
1500729771.4178023,754,0.5910245180130005
1500729773.4408133,758,0.5974819660186768
1500729777.9443927,767,0.589497983455658
1500729779.972971,771,0.5924860835075378
1500729780.9750147,773,0.6138291954994202
1500729781.9790502,775,0.6178380250930786
1500729785.4826746,782,0.5738129615783691
1500729788.0097566,787,0.5798503756523132
1500729789.0222797,789,0.5819620490074158
1500729791.5493474,794,0.5804284811019897
1500729792.5418804,796,0.5727961659431458
1500729794.5689473,800,0.5681137442588806
1500729796.6244571,804,0.5714936852455139
1500729799.8294585,810,0.4970536530017853
1500729800.3394582,811,0.5119490027427673
1500729812.2011573,834,0.5400974750518799
1500729814.236225,838,0.5524114370346069
1500729831.039574,871,0.6133471727371216
1500729834.6046598,878,0.5192990899085999
1500729837.6537583,884,0.5123507380485535
1500729844.8339553,898,0.5986264944076538
1500729846.8545225,902,0.5816497802734375
1500729850.3780773,909,0.5746868848800659
1500729851.3995993,911,0.5919291377067566
1500729854.4695995,917,0.5778132677078247
1500729855.5046651,919,0.5629162192344666
1500729862.6867325,933,0.538616955280304
1500729863.1827326,934,0.5297711491584778
1500729868.30338,944,0.5021073818206787
1500729869.8218904,947,0.4950122535228729
1500729874.4964707,956,0.5236487984657288
1500729876.559471,960,0.5105533599853516
1500729878.6030054,964,0.5209050178527832
1500729883.1825817,973,0.5013676285743713
1500729883.6985843,974,0.525932252407074
1500729886.7331507,980,0.538196325302124
1500729887.261663,981,0.5348350405693054
1500729889.8431625,986,0.5096297264099121
1500730002.878514,1004,0.48199349641799927
1500730004.7030365,1007,0.4650455117225647
1500730009.5081496,1016,0.47206753492355347
1500730025.4333563,1046,0.5364822745323181
1500730033.131923,1059,0.49059775471687317
1500730036.3015041,1065,0.5888968706130981
1500730037.8390474,1068,0.5750395059585571
1500730038.869059,1070,0.5468173027038574
1500730040.9625607,1074,0.5457072257995605
1500730044.1795611,1080,0.5143789052963257
1500730047.314643,1085,0.5315236449241638
1500730053.6667247,1095,0.5170058608055115
1500730057.609249,1101,0.5816279649734497
1500730060.584806,1106,0.5756086111068726
1500730065.9379418,1116,0.5635581612586975
1500730068.777468,1121,0.5390542149543762
1500730089.0075953,1158,0.4409165382385254
1500730091.2094164,1162,0.456422358751297
1500730092.0299163,1163,0.46238458156585693
1500730092.6234164,1164,0.4386938810348511
1500730103.9904187,1182,0.5080562829971313
1500730111.1514225,1194,0.5040960907936096
1500730111.9449203,1195,0.4916384816169739
1500730116.4319336,1201,0.5114931464195251
1500730120.9944444,1208,0.5050428509712219
1500730135.199088,1234,0.47578078508377075
1500730141.687173,1246,0.510753333568573
1500730147.5723104,1257,0.48835256695747375
1500730149.1703572,1260,0.5120585560798645
1500730150.875856,1263,0.4747511148452759
1500730163.075892,1283,0.47446489334106445
1500730166.4118922,1289,0.494913786649704
1500730170.3153932,1296,0.5331764221191406
1500730173.5544167,1302,0.4518541097640991
1500730182.2600043,1318,0.46650463342666626
1500730183.8860054,1321,0.4669645428657532
1500730191.1900055,1332,0.49872058629989624
1500730193.0715058,1335,0.4971543848514557
1500730194.725506,1338,0.526090145111084
1500730195.2615066,1339,0.521878719329834
1500730222.1664894,1387,0.47949880361557007
1500730223.7134902,1390,0.4603881239891052
1500730225.1984897,1393,0.4738479554653168
1500730225.6944897,1394,0.4459182322025299
1500730802.0399394,1417,0.5233914256095886
1500730808.148952,1429,0.4365891218185425
1500730809.1809506,1431,0.44308826327323914
1500730811.462953,1435,0.40240800380706787
1500730813.3879516,1439,0.43571746349334717
1500730815.2629755,1443,0.42948710918426514
1500730827.407014,1468,0.5510388612747192
1500730827.9770148,1469,0.5516695380210876
1500730833.7648153,1480,0.46913689374923706
1500730837.73686,1488,0.42641347646713257
1500730839.771391,1492,0.4247450828552246
1500730840.7835007,1494,0.4108739495277405
1500730943.738026,1511,0.3718678653240204
1500730950.7000728,1526,0.3603648841381073
1500730952.5600724,1530,0.42815783619880676
1500730964.2690864,1555,0.4042586088180542
1500730971.7421112,1571,0.3912741541862488
1500730972.2181108,1572,0.3749242126941681
1500730979.1571586,1587,0.4089813232421875
1500730981.0631585,1591,0.40426018834114075
1500730988.4861825,1607,0.4567199647426605
1500730988.9491844,1608,0.4465917646884918
1500730995.0741847,1621,0.41270169615745544
1500730999.2611954,1630,0.42924943566322327
1500731001.6081963,1635,0.44465354084968567
1500731003.9511974,1640,0.43438512086868286
1500731005.3482087,1643,0.4115826189517975
1500731007.68921,1648,0.39292392134666443
1500731009.1122112,1651,0.4364491403102875
1500731014.7032225,1663,0.3999898135662079
1500731018.409235,1671,0.43844449520111084
1500731021.6742578,1678,0.49263185262680054
1500731025.266271,1685,0.4120467007160187
1500731029.9372733,1694,0.3995821177959442
1500731031.9662728,1698,0.3875289261341095
1500731033.003273,1700,0.4211956262588501
1500731034.0762742,1702,0.4474681615829468
1500731035.627276,1705,0.46663856506347656
1500731039.272447,1712,0.49565571546554565
1500731043.917449,1721,0.4494136571884155
1500731048.8754492,1731,0.44157540798187256
1500731050.7944486,1735,0.4124022424221039
1500731051.7624505,1737,0.4003063142299652
1500731053.2734509,1740,0.3760066330432892
1500731055.77545,1745,0.4210735261440277
1500731057.3184543,1748,0.39593222737312317
1500731057.818452,1749,0.38099774718284607
1500731058.3104506,1750,0.41222697496414185
1500731068.6954541,1769,0.47129860520362854
1500731073.3814569,1778,0.4258873462677002
1500731076.568455,1784,0.40628722310066223
1500731080.1804564,1791,0.4697723090648651
1500731080.7354567,1792,0.4588543474674225
1500731085.576863,1801,0.4674965441226959
1500731089.3068612,1808,0.41249966621398926
1500731099.4488773,1829,0.4083234369754791
1500731101.456876,1833,0.46473151445388794
1500731106.2698772,1843,0.40734928846359253
1500731108.212877,1847,0.3927478790283203
1500731112.4788795,1856,0.39564990997314453
1500731119.154893,1869,0.4043082594871521
1500731120.6398926,1872,0.3674931228160858
1500731123.8258936,1878,0.36481228470802307
1500731124.792894,1880,0.34627532958984375
1500731140.8619337,1914,0.3801102638244629
1500731143.6679463,1920,0.3742629587650299
1500731151.70097,1937,0.42480188608169556
1500731152.63297,1939,0.4073392450809479
1500731156.3829713,1947,0.419155478477478
1500731157.7799714,1950,0.39771872758865356
1500731158.7199714,1952,0.4107561409473419
1500731167.2349966,1970,0.3897303342819214
1500731173.8270433,1984,0.37890490889549255
1500731174.7720437,1986,0.37239310145378113
1500731270.0455592,2004,0.4476603865623474
1500731272.0485585,2008,0.39239758253097534
1500731276.2745593,2016,0.41142722964286804
1500731284.8115616,2033,0.34443798661231995
1500731287.811562,2039,0.4156382977962494
1500731299.6095655,2063,0.4457821547985077
1500731305.9885783,2076,0.3798183798789978
1500731307.4155803,2079,0.371035099029541
1500731307.8955803,2080,0.3882472813129425
1500731308.8875802,2082,0.37199267745018005
1500731309.9086044,2084,0.4167863726615906
1500731311.8576167,2088,0.43474093079566956
1500731313.8856153,2092,0.44889846444129944
1500731317.474618,2099,0.4110621511936188
1500731325.0050156,2114,0.45627734065055847
1500731341.880416,2148,0.3914213180541992
1500731343.872418,2152,0.4304194748401642
1500731347.4814174,2159,0.45334887504577637
1500731351.7874193,2168,0.44841793179512024
1500731357.7908127,2180,0.4396275579929352
1500731362.707813,2190,0.4968964755535126
1500731363.681813,2192,0.4709640443325043
1500731364.6858122,2194,0.44757866859436035
1500731365.1528132,2195,0.438637375831604
1500731367.1181827,2199,0.39896637201309204
1500731368.5291822,2202,0.4098629951477051
1500731372.2591836,2210,0.43324944376945496
1500731374.156184,2214,0.3892395496368408
1500731383.8061962,2234,0.38237813115119934
1500731386.2132196,2239,0.36513713002204895
1500731386.6692228,2240,0.360760360956192
1500731387.6332202,2242,0.35718321800231934
1500731389.0492327,2245,0.3593454658985138
1500731390.9182322,2249,0.42456647753715515
1500731391.407233,2250,0.42475149035453796
1500731395.0668528,2257,0.43805405497550964
1500731396.570854,2260,0.43802422285079956
1500731399.2428539,2265,0.4077645540237427
1500731408.4941993,2284,0.38897424936294556
1500731413.5122008,2294,0.3792928159236908
1500731416.5212133,2300,0.3959452509880066
1500731419.6902132,2306,0.37360140681266785
1500731421.7922158,2310,0.36629125475883484
1500731427.9622157,2322,0.42241597175598145
1500731428.4532175,2323,0.4242265820503235
1500731440.4723406,2348,0.41514068841934204
1500731445.1113415,2357,0.37192708253860474
1500731453.6893563,2374,0.4023473560810089
1500731462.7443926,2392,0.37415164709091187
1500731463.2143917,2393,0.39108315110206604
1500731464.161416,2395,0.3637661039829254
1500731470.631472,2409,0.3797208070755005
1500731485.5774763,2439,0.421874463558197
1500731489.6214774,2447,0.4195387363433838
1500731493.2104778,2454,0.4186233580112457
1500731494.2104893,2456,0.4695660471916199
1500731495.230377,2458,0.48096764087677
1500731497.783076,2463,0.43188950419425964
1500731510.1151133,2488,0.3805321753025055
1500731510.587114,2489,0.35091572999954224
1500731605.8422372,2499,0.3761291801929474
1500731606.7672381,2501,0.3479715585708618
1500731609.151239,2506,0.4074195623397827
1500731616.2152517,2520,0.3690760135650635
1500731619.3082526,2526,0.3693433701992035
1500731623.89528,2535,0.3804999887943268
1500731631.6982913,2550,0.3836490511894226
1500731633.6482923,2554,0.3268846869468689
1500731634.6933033,2556,0.35907700657844543
1500731641.254305,2569,0.3978634178638458
1500731647.5413058,2581,0.3334369361400604
1500731653.7493079,2593,0.3391185402870178
1500731658.6377673,2603,0.3558318316936493
1500731661.6227963,2609,0.34945806860923767
1500731669.950826,2626,0.35818642377853394
1500731672.9048266,2632,0.3647436201572418
1500731673.3638268,2633,0.3930177092552185
1500731677.2268505,2641,0.3883694112300873
1500731680.1698635,2647,0.4137507379055023
1500731683.0668757,2653,0.39208605885505676
1500731685.6168754,2658,0.37516918778419495
1500731697.7468917,2681,0.30855265259742737
1500731701.3512323,2688,0.3201811909675598
1500731703.8242333,2693,0.2895353138446808
1500731710.0612576,2706,0.39126306772232056
1500731713.535283,2713,0.3301593065261841
1500731721.0158212,2728,0.39528071880340576
1500731726.7868686,2740,0.3918098211288452
1500731728.2568684,2743,0.3914874196052551
1500731735.47887,2757,0.3247579336166382
1500731735.9958806,2758,0.33195218443870544
1500731737.0758827,2760,0.32233816385269165
1500731754.0169082,2792,0.38955387473106384
1500731754.477918,2793,0.38729384541511536
1500731754.9849305,2794,0.3649144172668457
1500731758.425952,2801,0.30984798073768616
1500731763.951967,2812,0.34695297479629517
1500731770.9533355,2827,0.30025288462638855
1500731773.4123354,2832,0.27343788743019104
1500731788.788518,2862,0.27161863446235657
1500731795.0932467,2875,0.3293801248073578
1500731799.3602483,2884,0.31997326016426086
1500731803.7922733,2893,0.3241671919822693
1500731806.9102843,2899,0.27844351530075073
1500731808.7822957,2903,0.25527870655059814
1500731816.7686474,2920,0.23379912972450256
1500731817.7246478,2922,0.22405266761779785
1500731818.2096472,2923,0.24895614385604858
1500731824.1336486,2935,0.33158794045448303
1500731841.4086652,2970,0.32277190685272217
1500731845.2896905,2978,0.3964841961860657
1500731942.802072,3001,0.36527955532073975
1500731947.218073,3010,0.35990533232688904
1500731948.1900744,3012,0.38258203864097595
1500731949.1430738,3014,0.36827340722084045
1500731950.9870844,3018,0.3975939452648163
1500731951.4571054,3019,0.36876043677330017
1500731956.582193,3030,0.3194953203201294
1500731957.988207,3033,0.3067111074924469
1500731961.6912625,3041,0.349881649017334
1500731963.0732627,3044,0.35936418175697327
1500731974.8092985,3068,0.2892775535583496
1500731976.7782981,3072,0.2732848525047302
1500731977.7772985,3074,0.26457104086875916
1500731984.7513337,3089,0.28217801451683044
1500731990.8603802,3102,0.28165847063064575
1500732001.6185033,3125,0.2922237515449524
1500732008.6226494,3140,0.3557329475879669
1500732012.3336616,3148,0.3306635320186615
1500732014.8076618,3153,0.2866060733795166
1500732017.186684,3158,0.26472097635269165
1500732019.151387,3162,0.2869512736797333
1500732020.1093879,3164,0.2596844732761383
1500732027.6204574,3180,0.32474952936172485
1500732035.9515138,3198,0.2975557744503021
1500732036.4185135,3199,0.28156590461730957
1500732039.6995153,3206,0.3437376022338867
1500732041.0965142,3209,0.333726704120636
1500732052.2319014,3233,0.28820493817329407
1500732053.6079147,3236,0.3007156252861023
1500732056.8189461,3243,0.2574274241924286
1500732058.19998,3246,0.25587302446365356
1500732058.6609898,3247,0.2632744610309601
1500732059.5790234,3249,0.2814771831035614
1500732060.0400238,3250,0.26709675788879395
1500732071.629149,3275,0.28640100359916687
1500732075.872173,3284,0.2425980269908905
1500732086.9483547,3308,0.4035244286060333
1500732090.6587937,3316,0.3431603014469147
1500732097.1228728,3330,0.3098333775997162
1500732097.5748723,3331,0.3048442602157593
1500732099.9473517,3336,0.26719915866851807
1500732105.6973517,3348,0.24682414531707764
1500732119.1785538,3377,0.31932196021080017
1500732120.088576,3379,0.33565887808799744
1500732121.0145767,3381,0.32553714513778687
1500732124.6918476,3389,0.30617454648017883
1500732132.6269197,3406,0.32038095593452454
1500732134.9909194,3411,0.2853369414806366
1500732145.251426,3433,0.3305445611476898
1500732146.616427,3436,0.29586297273635864
1500732148.9866648,3441,0.2740563452243805
1500732154.1243553,3452,0.2678297758102417
1500732155.049366,3454,0.28353527188301086
1500732158.365391,3461,0.2810993492603302
1500732161.2094247,3467,0.2857392132282257
1500732164.4494247,3474,0.30932945013046265
1500732167.2284372,3480,0.26420503854751587
1500732168.6044376,3483,0.2546522617340088
1500732267.6843758,3500,0.2882349491119385
1500732273.6493778,3512,0.27779117226600647
1500732275.1533778,3515,0.27992644906044006
1500732278.7573783,3522,0.3261982202529907
1500732287.1293821,3538,0.27292466163635254
1500732288.1853821,3540,0.30242419242858887
1500732291.1673832,3546,0.33867257833480835
1500732293.2013822,3550,0.35360294580459595
1500732301.3693967,3566,0.30064523220062256
1500732309.6194649,3583,0.26450878381729126
1500732319.2676897,3603,0.29804182052612305
1500732327.9141123,3621,0.2761304974555969
1500732328.974567,3623,0.27843189239501953
1500732329.9925673,3625,0.28756827116012573
1500732331.4355662,3628,0.3111104369163513
1500732332.8955684,3631,0.29565465450286865
1500732341.0065925,3648,0.33438342809677124
1500732346.337605,3659,0.3020656108856201
1500732353.8952944,3673,0.2864534258842468
1500732369.1955817,3703,0.29762908816337585
1500732370.1615937,3705,0.26779788732528687
1500732383.2755973,3729,0.34456127882003784
1500732385.447597,3733,0.30529406666755676
1500732386.5025973,3735,0.32188349962234497
1500732390.0835989,3741,0.282325804233551
1500732391.7016003,3744,0.28135067224502563
1500732392.8725998,3746,0.3259642720222473
1500732397.9626,3755,0.2747958302497864
1500732401.3486004,3762,0.3326379656791687
